PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
201999,31OCT19,01APR19,31MAR20,219,Paediatric Plastic Surgery,1792,1532,1007,785,723,1762,651,11803,9558,766,3308,6250,1
201999,31OCT19,01APR19,31MAR20,220,Paediatric Burns Care,259,225,232,27,26,257,216,2341,1994,145,457,1537,1
201999,31OCT19,01APR19,31MAR20,221,Paediatric Cardiac Surgery,350,305,345,5,3,213,6,246,218,9,68,150,1
201999,31OCT19,01APR19,31MAR20,222,Paediatric Thoracic Surgery,14,10,14,0,0,10,1,50,45,1,17,28,1
201999,31OCT19,01APR19,31MAR20,223,Paediatric Epilepsy,63,47,49,14,9,61,10,5068,3687,409,637,3050,1
201999,31OCT19,01APR19,31MAR20,241,Paediatric Pain Management,6,6,0,6,6,6,0,452,307,26,91,216,1
201999,31OCT19,01APR19,31MAR20,242,Paediatric Intensive Care,760,557,757,3,2,307,232,195,183,12,14,169,1
201999,31OCT19,01APR19,31MAR20,251,Paediatric Gastroenterology,2664,2322,618,2046,1896,2560,149,14646,10236,1116,2529,7707,1
201999,31OCT19,01APR19,31MAR20,252,Paediatric Endocrinology,1043,925,197,846,796,1015,21,10763,7919,846,1562,6357,1
201999,31OCT19,01APR19,31MAR20,253,Paediatric Clinical Haematology,2762,2396,741,2021,1946,2630,226,9190,6936,632,1066,5870,1
201999,31OCT19,01APR19,31MAR20,254,Paediatric Audiological Medicine,31,23,8,23,17,31,2,8703,6251,806,2436,3815,1
201999,31OCT19,01APR19,31MAR20,255,Paediatric Clinical Immunology and Allergy,1242,541,34,1208,526,1238,12,11556,7821,864,3101,4720,1
201999,31OCT19,01APR19,31MAR20,256,Paediatric Infectious Diseases,145,58,92,53,27,107,44,1355,1049,135,355,694,1
201999,31OCT19,01APR19,31MAR20,257,Paediatric Dermatology,255,173,36,219,154,253,15,19307,12696,1653,4477,8211,1
201999,31OCT19,01APR19,31MAR20,258,Paediatric Respiratory Medicine,1942,1269,1448,494,355,1745,376,17100,12190,1435,3235,8955,1
201999,31OCT19,01APR19,31MAR20,259,Paediatric Nephrology,1096,922,274,822,746,1061,109,7178,5674,381,753,4921,1
201999,31OCT19,01APR19,31MAR20,260,Paediatric Medical Oncology,3830,3175,1285,2545,2378,3731,532,7739,6439,280,357,6082,1
201999,31OCT19,01APR19,31MAR20,261,Paediatric Metabolic Disease,277,207,105,172,143,270,27,1673,1201,132,171,1030,1
201999,31OCT19,01APR19,31MAR20,262,Paediatric Rheumatology,1178,950,95,1083,879,1173,11,6217,4456,394,925,3526,1
201999,31OCT19,01APR19,31MAR20,263,Paediatric Diabetic Medicine,108,29,80,28,25,94,55,14288,11107,975,352,10755,1
201999,31OCT19,01APR19,31MAR20,264,Paediatric Cystic Fibrosis,239,153,158,81,44,209,34,2027,1511,91,31,1480,1
201999,31OCT19,01APR19,31MAR20,280,Paediatric Interventional Radiology,145,140,56,89,89,112,0,227,163,10,17,146,1
201999,31OCT19,01APR19,31MAR20,290,Community Paediatrics,36,24,13,23,22,35,11,43563,34388,3393,9941,24447,1
201999,31OCT19,01APR19,31MAR20,291,Paediatric Neuro-disability,51,45,18,33,30,51,2,8768,6527,721,1449,5078,1
201999,31OCT19,01APR19,31MAR20,300,General Medicine,326392,91833,304874,21518,18478,235762,211229,129679,110160,6371,49176,60924,1
201999,31OCT19,01APR19,31MAR20,301,Gastroenterology,145837,125770,28089,117748,113053,124287,3859,266217,190997,21368,68913,122084,1
201999,31OCT19,01APR19,31MAR20,302,Endocrinology,11439,5004,8427,3012,2848,6031,2856,94644,64867,7959,16604,48263,1
201999,31OCT19,01APR19,31MAR20,303,Clinical Haematology,63672,57844,12375,51297,49507,61012,2972,221981,176989,12331,22104,154885,1
201999,31OCT19,01APR19,31MAR20,304,Clinical Physiology,9,4,6,3,3,7,4,72008,56398,4606,30566,25832,1
201999,31OCT19,01APR19,31MAR20,305,Clinical Pharmacology,545,217,482,63,58,235,119,1773,1208,137,222,986,1
201999,31OCT19,01APR19,31MAR20,306,Hepatology,3528,2356,2043,1485,1354,2155,238,45368,31302,5118,7059,24243,1
201999,31OCT19,01APR19,31MAR20,307,Diabetic Medicine,6592,1897,6163,429,379,2689,2193,148368,110428,14695,17967,92461,1
201999,31OCT19,01APR19,31MAR20,308,Bone & Marrow Transplantation,559,491,292,267,246,528,67,3312,2784,119,131,2653,1
201999,31OCT19,01APR19,31MAR20,309,Haemophilia,189,173,36,153,151,184,26,4358,3045,520,462,2583,1
201999,31OCT19,01APR19,31MAR20,310,Audio Vestibular Medicine Service,,,,,,,,48832,38694,2275,16226,22468,1
201999,31OCT19,01APR19,31MAR20,311,Clinical Genetics,18,13,6,12,9,17,1,11557,8981,831,5709,3272,1
201999,31OCT19,01APR19,31MAR20,313,Clinical Immunology & Allergy,956,799,24,932,787,951,6,6442,3711,427,1420,2291,1
201999,31OCT19,01APR19,31MAR20,314,Rehabilitation,5492,3228,5401,91,73,2769,601,34829,26252,2246,5513,20739,1
201999,31OCT19,01APR19,31MAR20,315,Palliative Medicine,861,176,850,11,11,427,235,11117,9767,403,2233,7533,1
201999,31OCT19,01APR19,31MAR20,316,Clinical Immunology,1143,1115,13,1130,1104,1143,3,4405,2875,371,667,2208,1
201999,31OCT19,01APR19,31MAR20,317,Allergy,982,749,15,967,740,979,1,12609,8106,1065,3297,4809,1
201999,31OCT19,01APR19,31MAR20,318,Intermediate Care,1430,345,1430,0,0,601,82,90476,88515,1179,14255,74260,1
201999,31OCT19,01APR19,31MAR20,319,Respite Care,388,4,387,1,0,388,0,1,1,0,0,1,1
201999,31OCT19,01APR19,31MAR20,320,Cardiology,63380,41972,44200,19180,17907,37836,12236,448879,347303,27836,152775,194528,1
201999,31OCT19,01APR19,31MAR20,321,Paediatric Cardiology,1270,1071,721,549,499,1068,137,21285,15911,1309,4977,10934,1
201999,31OCT19,01APR19,31MAR20,322,Clinical Microbiology,19,17,3,16,16,18,1,192,157,18,53,104,1
201999,31OCT19,01APR19,31MAR20,323,Spinal Injuries,354,279,308,46,46,250,11,2810,2147,141,217,1930,1
201999,31OCT19,01APR19,31MAR20,324,Anticoagulant Service,28,26,3,25,25,27,2,91486,79836,5832,5580,74255,1
201999,31OCT19,01APR19,31MAR20,325,Sport & Exercise Medicine,484,127,479,5,5,446,434,2231,1434,106,566,868,1
201999,31OCT19,01APR19,31MAR20,327,Cardiac Rehabilitation Service,,,,,,,,18519,14315,1335,1830,12485,1
201999,31OCT19,01APR19,31MAR20,328,Stroke Medicine,10990,6068,10964,26,18,5224,4882,10124,7580,977,3576,4004,1
201999,31OCT19,01APR19,31MAR20,329,Transient Ischaemic Attack,205,122,169,36,16,169,126,10813,9291,479,7522,1769,1
201999,31OCT19,01APR19,31MAR20,330,Dermatology,13727,13017,378,13349,12825,13612,94,436111,323016,24876,106211,216412,1
201999,31OCT19,01APR19,31MAR20,331,Congenital Heart Disease Service,105,84,68,37,29,96,19,6826,4824,459,1032,3792,1
201999,31OCT19,01APR19,31MAR20,340,Respiratory Medicine (Thoracic Medicine),54330,20326,44796,9534,7679,22428,10970,255239,186912,19718,61344,125562,1
201999,31OCT19,01APR19,31MAR20,341,Respiratory Physiology,1528,1410,1104,424,422,1477,89,59098,44846,5016,15340,29506,1
201999,31OCT19,01APR19,31MAR20,342,Pulmonary Rehabilitation Service,,,,,,,,5338,4363,418,522,3841,1
201999,31OCT19,01APR19,31MAR20,343,Adult Cystic Fibrosis,848,425,455,393,175,759,144,3112,2335,246,64,2271,1
201999,31OCT19,01APR19,31MAR20,344,Complex Specialised Rehabilitation Service,54,52,50,4,4,26,1,1525,1332,84,334,998,1
201999,31OCT19,01APR19,31MAR20,345,Specialist Rehabilitation Service,25,22,25,0,0,11,1,186,172,10,25,147,1
201999,31OCT19,01APR19,31MAR20,346,Local Specialist Rehabilitation Service,19,9,19,0,0,2,0,182,165,17,14,151,1
201999,31OCT19,01APR19,31MAR20,350,Infectious Diseases,3106,1320,2677,429,386,1276,787,21384,15834,2958,3882,11952,1
201999,31OCT19,01APR19,31MAR20,352,Tropical Medicine,82,39,75,7,7,47,38,1192,1056,104,517,539,1
201999,31OCT19,01APR19,31MAR20,360,Genitourinary Medicine,54,27,44,10,6,36,13,10313,8605,867,2706,5899,1
201999,31OCT19,01APR19,31MAR20,361,Nephrology,15750,9897,11433,4317,3997,9206,3789,128912,99530,7833,11061,88175,1
201999,31OCT19,01APR19,31MAR20,370,Medical Oncology,36535,32342,7297,29238,27713,35522,3408,188288,156770,5519,14952,141818,1
201999,31OCT19,01APR19,31MAR20,371,Nuclear Medicine,57,55,32,25,25,56,0,3517,2914,106,1054,1860,1
201999,31OCT19,01APR19,31MAR20,400,Neurology,14245,12006,5459,8786,8260,12450,1986,201480,138104,15851,47026,90672,1
201999,31OCT19,01APR19,31MAR20,401,Clinical Neuro-physiology,162,153,41,121,116,156,0,26821,21906,1784,19973,1933,1
201999,31OCT19,01APR19,31MAR20,410,Rheumatology,14680,13563,1120,13560,13079,14082,256,280940,200276,17584,38375,161901,1
201999,31OCT19,01APR19,31MAR20,420,Paediatrics,80871,11230,75879,4992,3747,76278,64246,218490,161469,17045,77897,83519,1
201999,31OCT19,01APR19,31MAR20,421,Paediatric Neurology,1178,907,406,772,650,1083,120,11988,8595,780,2281,6314,1
201999,31OCT19,01APR19,31MAR20,422,Neonatology,15163,5353,15145,18,15,11602,813,8130,6520,630,2350,4170,1
201999,31OCT19,01APR19,31MAR20,424,Well Babies,36956,1534,36956,0,0,36477,275,9691,7357,584,2187,5170,1
201999,31OCT19,01APR19,31MAR20,430,Geriatric Medicine,78993,22077,77743,1250,911,27302,24624,58654,43141,4056,20058,23083,1
201999,31OCT19,01APR19,31MAR20,450,Dental Medicine Specialties,362,354,14,348,342,362,3,12468,9140,1007,3450,5690,1
201999,31OCT19,01APR19,31MAR20,460,Medical Ophthalmology,730,727,3,727,725,730,1,11453,8606,880,1505,7101,1
201999,31OCT19,01APR19,31MAR20,499,"Non-UK Provider; specialty function not known, treatment mainly medical",27,0,27,0,0,27,8,,,,,,
201999,31OCT19,01APR19,31MAR20,501,Obstetrics,84589,48136,84111,478,427,81005,1383,397526,332252,23033,86175,246077,1
201999,31OCT19,01APR19,31MAR20,502,Gynaecology,48263,34833,26508,21755,20177,46858,15841,415435,314766,23931,147656,167110,1
201999,31OCT19,01APR19,31MAR20,503,Gynaecological Oncology,1942,1673,1335,607,562,1833,160,27387,20700,1311,8402,12298,1
201999,31OCT19,01APR19,31MAR20,560,Midwife episode,19678,8459,19669,9,4,19188,651,281030,235297,15575,54993,180304,1
201999,31OCT19,01APR19,31MAR20,650,Physiotherapy,64,59,7,57,55,61,1,618735,487844,46474,136096,351748,1
201999,31OCT19,01APR19,31MAR20,651,Occupational Therapy,1,0,1,0,0,1,1,58290,48597,4068,14644,33953,1
201999,31OCT19,01APR19,31MAR20,652,Speech and Language Therapy,4,1,4,0,0,1,0,24942,21713,999,4634,17025,1
201999,31OCT19,01APR19,31MAR20,653,Podiatry,279,271,28,251,245,279,3,99306,80746,6035,13411,67335,1
201999,31OCT19,01APR19,31MAR20,654,Dietetics,4,2,2,2,1,4,1,71888,56356,5871,17340,39016,1
201999,31OCT19,01APR19,31MAR20,655,Orthoptics,5,2,4,1,1,3,2,64079,46676,6105,10015,36661,1
201999,31OCT19,01APR19,31MAR20,656,Clinical Psychology,0,0,0,0,0,0,0,19053,15281,1383,3024,12257,1
201999,31OCT19,01APR19,31MAR20,657,Prosthetics Service,,,,,,,,1585,1256,69,180,1076,1
201999,31OCT19,01APR19,31MAR20,658,Orthotics Service,,,,,,,,36197,29374,2261,10047,19327,1
201999,31OCT19,01APR19,31MAR20,660,Art Therapy Service,,,,,,,,24,24,0,0,24,1
201999,31OCT19,01APR19,31MAR20,662,Optometry,2,2,2,0,0,1,1,11190,8336,881,2136,6200,1
201999,31OCT19,01APR19,31MAR20,663,Podiatric Surgery,345,331,2,343,331,345,0,3814,2715,213,507,2208,1
201999,31OCT19,01APR19,31MAR20,700,Learning Disability (previously MH),548,0,526,22,0,522,44,13891,11230,947,2797,8433,1
201999,31OCT19,01APR19,31MAR20,710,Adult Mental Illness,6582,34,6576,6,2,4700,3558,138080,101731,17170,14099,87632,1
201999,31OCT19,01APR19,31MAR20,711,Child & Adolescent Psychiatry,210,5,204,6,5,198,65,35312,28952,3138,4686,24266,1
201999,31OCT19,01APR19,31MAR20,712,Forensic Psychiatry,166,0,166,0,0,73,18,1428,1190,105,140,1050,1
201999,31OCT19,01APR19,31MAR20,713,Psychotherapy,21,18,1,20,18,21,1,5142,3492,374,511,2981,1
201999,31OCT19,01APR19,31MAR20,715,Old Age Psychiatry,1173,22,1171,2,0,808,471,30968,23106,1654,4748,18358,1
201999,31OCT19,01APR19,31MAR20,720,Eating Disorders,7,0,7,0,0,4,1,866,689,50,38,651,1
201999,31OCT19,01APR19,31MAR20,721,Addiction Services,62,24,62,0,0,62,0,489,197,169,40,157,1
201999,31OCT19,01APR19,31MAR20,722,Liaison Psychiatry,5,0,4,1,0,5,3,1279,1048,94,328,720,1
201999,31OCT19,01APR19,31MAR20,723,Psychiatric Intensive Care,25,1,25,0,0,11,5,,,,,,
201999,31OCT19,01APR19,31MAR20,724,Perinatal Psychiatry,27,0,27,0,0,24,9,555,354,109,44,310,1
201999,31OCT19,01APR19,31MAR20,725,Mental Health Recovery and Rehabilitation Service,13,0,13,0,0,9,7,696,411,83,30,381,1
201999,31OCT19,01APR19,31MAR20,727,Dementia Assessment Service,1,0,1,0,0,1,1,386,370,14,47,323,1
201999,31OCT19,01APR19,31MAR20,800,Clinical Oncology (previously Radiotherapy),36530,32215,6110,30420,28838,34964,2518,283751,248038,6461,35403,212634,1
201999,31OCT19,01APR19,31MAR20,811,Interventional Radiology,6935,6539,1805,5130,4934,5724,66,10182,9282,278,6616,2666,1
201999,31OCT19,01APR19,31MAR20,812,Diagnostic Imaging,1326,1255,92,1234,1171,1270,3,470085,444741,6080,260647,184094,1
201999,31OCT19,01APR19,31MAR20,822,Chemical Pathology,223,181,43,180,175,197,15,8682,5900,856,2013,3887,1
201999,31OCT19,01APR19,31MAR20,834,Medical Virology,8,2,8,0,0,6,6,2134,1345,371,61,1284,1
201999,31OCT19,01APR19,31MAR20,840,Audiology,3,2,0,3,2,3,0,150849,134014,6745,52863,81151,1
201999,31OCT19,01APR19,31MAR20,920,Diabetic Education Service,,,,,,,,1019,724,193,204,520,1
201999,30SEP19,01APR19,31MAR20,&,Not Known,557,65,553,4,4,521,376,7880,5818,801,1706,4052,1
201999,30SEP19,01APR19,31MAR20,100,General Surgery Service,120310,81319,75658,44652,41878,108134,54822,224764,173594,12713,68967,104626,1
201999,30SEP19,01APR19,31MAR20,101,Urology Service,58286,46796,27337,30949,28381,53442,11540,328377,240315,19488,74699,165616,1
201999,30SEP19,01APR19,31MAR20,102,Transplantation Surgery,1287,851,1072,215,183,907,355,9672,7629,589,716,6913,1
201999,30SEP19,01APR19,31MAR20,103,Breast Surgery,6336,6041,2397,3939,3832,6199,140,144989,117157,6617,55205,61952,1
201999,30SEP19,01APR19,31MAR20,104,Colorectal Surgery,25198,21834,7815,17383,16766,23314,3097,104262,77603,6203,36565,41038,1
201999,30SEP19,01APR19,31MAR20,105,Hepatobiliary & Pancreatic Surgery,2814,1860,2473,341,300,1983,759,9465,6871,566,2365,4506,1
201999,30SEP19,01APR19,31MAR20,106,Upper Gastrointestinal Surgery,8259,6785,3654,4605,4386,7360,1526,22518,16472,1571,7140,9332,1
201999,30SEP19,01APR19,31MAR20,107,Vascular Surgery,8601,6914,5432,3169,2901,7233,1966,64360,45962,4684,20474,25488,1
201999,30SEP19,01APR19,31MAR20,108,Spinal Surgery Service,4419,3832,2404,2015,1933,4026,485,35895,27198,1658,8979,18219,1
201999,30SEP19,01APR19,31MAR20,110,Trauma & Orthopaedics,93643,80095,57339,36304,34418,86195,24547,815583,639953,47055,232325,407612,1
201999,30SEP19,01APR19,31MAR20,120,"Ear, Nose & Throat (ENT)",24593,19524,12160,12433,11545,23714,6774,336612,240088,22980,102399,137689,1
201999,30SEP19,01APR19,31MAR20,130,Ophthalmology,66214,62789,3311,62903,60284,65395,1415,882425,672657,53751,167600,505057,1
201999,30SEP19,01APR19,31MAR20,140,Oral Surgery,13846,12774,1869,11977,11302,13603,904,100092,71261,8311,32930,38330,1
201999,30SEP19,01APR19,31MAR20,141,Restorative Dentistry,826,797,14,812,786,825,1,43188,30706,2758,6200,24506,1
201999,30SEP19,01APR19,31MAR20,142,Paediatric Dentistry,1785,1546,97,1688,1451,1783,2,13095,9140,1288,3242,5897,1
201999,30SEP19,01APR19,31MAR20,143,Orthodontics,36,35,2,34,33,35,0,82658,62389,5359,5313,57076,1
201999,30SEP19,01APR19,31MAR20,144,Maxillo Facial Surgery,9099,8082,3029,6070,5750,8929,1663,65624,45434,5017,18422,27012,1
201999,30SEP19,01APR19,31MAR20,150,Neurosurgery,7202,5895,6124,1078,970,5883,1812,40398,29155,2533,10719,18435,1
201999,30SEP19,01APR19,31MAR20,160,Plastic Surgery,20230,17847,6669,13561,12771,19794,4117,118517,89910,7561,27285,62283,1
201999,30SEP19,01APR19,31MAR20,161,Burns Care,474,312,394,80,73,448,300,5417,4672,325,1137,3535,1
201999,30SEP19,01APR19,31MAR20,170,Cardiothoracic Surgery,1194,954,1169,25,21,868,156,5313,4070,236,1501,2569,1
201999,30SEP19,01APR19,31MAR20,171,Paediatric Surgery,4532,3552,2609,1923,1782,4115,1337,19049,13316,1439,6100,7216,1
201999,30SEP19,01APR19,31MAR20,172,Cardiac Surgery,2850,2346,2818,32,28,2156,293,7574,6153,311,1913,4240,1
201999,30SEP19,01APR19,31MAR20,173,Thoracic Surgery,2275,1903,2206,69,64,2023,333,6532,5228,363,1677,3551,1
201999,30SEP19,01APR19,31MAR20,174,Cardiothoracic Transplantation,228,187,159,69,56,212,49,1953,1615,66,121,1494,1
201999,30SEP19,01APR19,31MAR20,180,Accident & Emergency (A&E),66783,14730,66493,290,208,65649,65311,19588,17006,1484,13800,3206,1
201999,30SEP19,01APR19,31MAR20,190,Anaesthetics,894,729,375,519,501,707,155,62818,50891,2558,19283,31608,1
201999,30SEP19,01APR19,31MAR20,191,Pain Management,14307,13768,427,13880,13376,14215,73,93542,64912,7375,18661,46251,1
201999,30SEP19,01APR19,31MAR20,192,Critical Care Medicine,3596,1926,3591,5,4,1071,967,1022,699,133,396,303,1
201999,30SEP19,01APR19,31MAR20,199,"Non-UK Provider; specialty function not known, treatment mainly surgical",397,0,397,0,0,183,105,135,0,61,0,0,1
201999,30SEP19,01APR19,31MAR20,211,Paediatric Urology,1882,1679,653,1229,1147,1847,145,9859,6920,878,2484,4436,1
201999,30SEP19,01APR19,31MAR20,212,Paediatric Transplantation Surgery,42,29,32,10,5,38,4,7,6,1,0,6,1
201999,30SEP19,01APR19,31MAR20,213,Paediatric Gastrointestinal Surgery,1,1,1,0,0,1,1,26,5,0,3,2,1
201999,30SEP19,01APR19,31MAR20,214,Paediatric Trauma and Orthopaedics,2509,2133,1634,875,780,2368,817,43664,31729,3599,13422,18307,1
201999,30SEP19,01APR19,31MAR20,215,Paediatric Ear Nose and Throat,2939,2542,1271,1668,1548,2877,338,25276,17225,2300,7404,9821,1
201999,30SEP19,01APR19,31MAR20,216,Paediatric Ophthalmology,608,575,100,508,485,608,21,56915,40161,6159,10564,29597,1
201999,30SEP19,01APR19,31MAR20,217,Paediatric Maxillo-facial Surgery,367,329,154,213,202,359,112,2391,1710,162,631,1079,1
201999,30SEP19,01APR19,31MAR20,218,Paediatric Neurosurgery,731,573,574,157,141,581,192,3041,2276,211,560,1716,1
201999,30SEP19,01APR19,31MAR20,219,Paediatric Plastic Surgery,1702,1487,995,707,657,1680,695,10364,8271,624,2966,5305,1
201999,30SEP19,01APR19,31MAR20,220,Paediatric Burns Care,226,192,210,16,15,225,188,2322,1987,111,436,1551,1
201999,30SEP19,01APR19,31MAR20,221,Paediatric Cardiac Surgery,340,302,334,6,6,218,12,259,233,7,65,168,1
201999,30SEP19,01APR19,31MAR20,222,Paediatric Thoracic Surgery,8,6,8,0,0,4,0,29,24,1,8,16,1
201999,30SEP19,01APR19,31MAR20,223,Paediatric Epilepsy,60,42,47,13,9,57,14,4954,3538,401,710,2828,1
201999,30SEP19,01APR19,31MAR20,241,Paediatric Pain Management,4,4,0,4,4,4,0,447,318,28,108,210,1
201999,30SEP19,01APR19,31MAR20,242,Paediatric Intensive Care,673,479,671,2,1,258,170,162,141,20,18,123,1
201999,30SEP19,01APR19,31MAR20,251,Paediatric Gastroenterology,2429,2116,549,1880,1728,2349,131,13733,9433,979,2223,7210,1
201999,30SEP19,01APR19,31MAR20,252,Paediatric Endocrinology,965,845,159,806,748,954,23,10269,7443,862,1484,5959,1
201999,30SEP19,01APR19,31MAR20,253,Paediatric Clinical Haematology,2478,2168,672,1806,1731,2390,219,8245,6292,569,976,5316,1
201999,30SEP19,01APR19,31MAR20,254,Paediatric Audiological Medicine,23,18,6,17,14,23,2,7427,5180,724,2103,3077,1
201999,30SEP19,01APR19,31MAR20,255,Paediatric Clinical Immunology and Allergy,1022,352,47,975,325,1014,13,10287,6879,817,2921,3958,1
201999,30SEP19,01APR19,31MAR20,256,Paediatric Infectious Diseases,180,95,97,83,58,127,36,1210,906,129,335,571,1
201999,30SEP19,01APR19,31MAR20,257,Paediatric Dermatology,292,200,28,264,185,288,8,18881,12378,1795,4505,7854,1
201999,30SEP19,01APR19,31MAR20,258,Paediatric Respiratory Medicine,1675,1171,1262,413,320,1526,252,15257,10875,1536,2826,8049,1
201999,30SEP19,01APR19,31MAR20,259,Paediatric Nephrology,995,839,249,746,693,944,97,6940,5342,436,676,4666,1
201999,30SEP19,01APR19,31MAR20,260,Paediatric Medical Oncology,3577,2921,1198,2379,2176,3467,497,7453,6186,285,322,5864,1
201999,30SEP19,01APR19,31MAR20,261,Paediatric Metabolic Disease,228,170,94,134,117,219,30,1539,1114,99,151,963,1
201999,30SEP19,01APR19,31MAR20,262,Paediatric Rheumatology,1034,861,96,938,788,1026,14,5820,4229,376,940,3220,1
201999,30SEP19,01APR19,31MAR20,263,Paediatric Diabetic Medicine,82,13,61,21,9,76,51,12905,9915,944,302,9613,1
201999,30SEP19,01APR19,31MAR20,264,Paediatric Cystic Fibrosis,176,115,99,77,47,156,30,2001,1500,88,34,1466,1
201999,30SEP19,01APR19,31MAR20,280,Paediatric Interventional Radiology,164,158,62,102,100,137,0,228,170,2,24,146,1
201999,30SEP19,01APR19,31MAR20,290,Community Paediatrics,41,23,18,23,22,41,17,38145,30167,3037,8576,21591,1
201999,30SEP19,01APR19,31MAR20,291,Paediatric Neuro-disability,52,46,11,41,37,52,2,7755,5694,685,1386,4308,1
201999,30SEP19,01APR19,31MAR20,300,General Medicine,304491,86446,284921,19570,16641,218970,196399,120746,102144,6043,45595,56492,1
201999,30SEP19,01APR19,31MAR20,301,Gastroenterology,135062,116034,27186,107876,103638,114269,3723,241235,171904,19384,62445,109459,1
201999,30SEP19,01APR19,31MAR20,302,Endocrinology,9774,4237,7325,2449,2326,4904,2320,86462,58818,7393,15131,43687,1
201999,30SEP19,01APR19,31MAR20,303,Clinical Haematology,58233,52922,11269,46964,45430,55736,2814,204874,162954,11687,19989,142965,1
201999,30SEP19,01APR19,31MAR20,304,Clinical Physiology,9,8,2,7,7,9,0,65528,50731,4363,27967,22764,1
201999,30SEP19,01APR19,31MAR20,305,Clinical Pharmacology,382,169,326,56,49,172,76,1492,1054,125,203,851,1
201999,30SEP19,01APR19,31MAR20,306,Hepatology,3565,2285,2188,1377,1257,2092,289,41137,27700,4790,6334,21366,1
201999,30SEP19,01APR19,31MAR20,307,Diabetic Medicine,6464,1921,6050,414,348,2398,1916,133075,98492,13061,16205,82287,1
201999,30SEP19,01APR19,31MAR20,308,Bone & Marrow Transplantation,557,493,307,250,230,508,44,3187,2725,90,124,2601,1
